sample_index,path,true_label,true_class,predicted_label,predicted_class,confidence,correct,dim1,dim2
16,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_1674.jpg,0,AnnualCrop,0,AnnualCrop,0.9999996423721313,True,-11.637641,-28.304644
17,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_1387.jpg,9,SeaLake,9,SeaLake,0.9996447563171387,True,-44.319458,-24.605768
18,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_1109.jpg,1,Forest,1,Forest,0.9998102784156799,True,45.720726,-7.6542926
19,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_799.jpg,0,AnnualCrop,0,AnnualCrop,0.9914344549179077,True,-5.256478,-14.351687
20,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_2030.jpg,0,AnnualCrop,0,AnnualCrop,0.9993213415145874,True,0.15322259,-25.7457
21,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_2697.jpg,9,SeaLake,9,SeaLake,0.9999898672103882,True,-55.52497,-14.521607
22,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_922.jpg,0,AnnualCrop,0,AnnualCrop,0.9999991655349731,True,-6.9597907,-34.11359
23,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_2337.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.998421311378479,True,20.424942,13.767349
24,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Pasture\Pasture_18.jpg,5,Pasture,5,Pasture,0.9999288320541382,True,23.598436,-20.407694
25,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Industrial\Industrial_1837.jpg,4,Industrial,4,Industrial,0.9989553689956665,True,-17.238428,35.700546
26,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_376.jpg,9,SeaLake,9,SeaLake,0.9999912977218628,True,-61.60568,-6.684101
27,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_1129.jpg,7,Residential,7,Residential,1.0,True,5.625916,57.877777
28,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_2853.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.5532222390174866,True,15.510641,7.625216
29,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_1680.jpg,6,PermanentCrop,6,PermanentCrop,0.5122349858283997,True,14.361306,11.142436
30,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_2920.jpg,7,Residential,7,Residential,0.9996422529220581,True,-0.117749065,45.624
31,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_859.jpg,9,SeaLake,9,SeaLake,0.9981275200843811,True,-36.813828,-29.915516
32,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_2348.jpg,6,PermanentCrop,6,PermanentCrop,0.9999998807907104,True,-3.9477541,9.034014
33,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_1643.jpg,6,PermanentCrop,6,PermanentCrop,0.9996645450592041,True,-2.9984834,-0.4379241
34,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_2229.jpg,1,Forest,1,Forest,0.9999957084655762,True,49.800438,-0.9702588
35,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\River\River_555.jpg,8,River,8,River,0.9999352693557739,True,2.8253162,-56.23976
36,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Highway\Highway_1344.jpg,3,Highway,3,Highway,0.999992847442627,True,-38.560383,4.0877767
37,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Industrial\Industrial_1198.jpg,4,Industrial,4,Industrial,0.999974250793457,True,-36.211945,37.997562
38,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Pasture\Pasture_1196.jpg,5,Pasture,5,Pasture,0.9183905720710754,True,11.807611,-15.895009
39,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Industrial\Industrial_2004.jpg,4,Industrial,4,Industrial,0.9998973608016968,True,-23.489769,39.37537
40,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_2584.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.805271327495575,True,28.152115,14.150337
41,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_2101.jpg,1,Forest,1,Forest,0.9996882677078247,True,44.46314,-6.9055524
42,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_565.jpg,0,AnnualCrop,0,AnnualCrop,0.9999992847442627,True,-12.878792,-13.772113
43,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_2984.jpg,0,AnnualCrop,0,AnnualCrop,0.9991797804832458,True,-5.7809014,-17.970577
44,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Highway\Highway_1130.jpg,3,Highway,3,Highway,0.9999971389770508,True,-31.274721,2.5618508
45,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_2698.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9897013902664185,True,17.51475,13.752276
46,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_1045.jpg,1,Forest,1,Forest,1.0,True,60.71278,1.7720581
47,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_2979.jpg,9,SeaLake,9,SeaLake,0.9999661445617676,True,-42.97317,-33.91683
48,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Highway\Highway_491.jpg,3,Highway,3,Highway,0.9999988079071045,True,-35.595158,-0.7301152
49,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_832.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9980910420417786,True,27.290024,16.606775
50,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_1.jpg,1,Forest,1,Forest,0.9999955892562866,True,48.83376,-1.8536733
51,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\River\River_651.jpg,8,River,8,River,0.9948617815971375,True,5.535705,-50.89314
52,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_2833.jpg,0,AnnualCrop,0,AnnualCrop,1.0,True,-11.964953,-26.422634
53,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_478.jpg,7,Residential,7,Residential,0.983607292175293,True,-25.635973,14.550366
54,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_773.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9985665678977966,True,13.919913,16.045647
55,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_2516.jpg,0,AnnualCrop,0,AnnualCrop,1.0,True,-10.899954,-33.714348
56,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_396.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9999579191207886,True,15.922356,23.1121
57,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_2533.jpg,0,AnnualCrop,0,AnnualCrop,0.9999725818634033,True,-8.764924,-22.840836
58,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_978.jpg,0,AnnualCrop,0,AnnualCrop,0.9999998807907104,True,-10.089317,-25.964859
59,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_2711.jpg,0,AnnualCrop,0,AnnualCrop,0.999729573726654,True,-4.6806784,-20.61633
60,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_1131.jpg,6,PermanentCrop,6,PermanentCrop,0.9997970461845398,True,8.420308,7.1898766
61,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Industrial\Industrial_1196.jpg,4,Industrial,4,Industrial,0.999962568283081,True,-32.58171,40.586754
62,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\River\River_606.jpg,8,River,8,River,0.9997703433036804,True,8.938944,-53.65337
63,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_417.jpg,6,PermanentCrop,6,PermanentCrop,0.638507068157196,True,13.50508,11.569904
64,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Industrial\Industrial_1540.jpg,4,Industrial,4,Industrial,0.9999808073043823,True,-20.698265,31.085804
65,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_573.jpg,1,Forest,1,Forest,0.9998267292976379,True,44.680973,-4.974534
66,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_336.jpg,9,SeaLake,9,SeaLake,0.9995155334472656,True,-42.15437,-34.658417
67,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\River\River_1798.jpg,8,River,8,River,0.9999297857284546,True,7.7515354,-57.729393
68,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_2426.jpg,9,SeaLake,9,SeaLake,0.9992045760154724,True,-69.52954,-1.9607303
69,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_88.jpg,1,Forest,1,Forest,1.0,True,57.59729,2.170719
70,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_1323.jpg,1,Forest,1,Forest,0.999996542930603,True,52.295433,-5.4051905
71,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_1936.jpg,9,SeaLake,9,SeaLake,0.9999891519546509,True,-54.628178,-15.320043
72,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_397.jpg,7,Residential,7,Residential,1.0,True,9.815793,58.00082
73,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_1747.jpg,7,Residential,7,Residential,1.0,True,4.055291,57.675186
74,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Pasture\Pasture_1033.jpg,5,Pasture,5,Pasture,0.9998722076416016,True,21.631834,-23.874079
75,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Highway\Highway_1062.jpg,3,Highway,3,Highway,1.0,True,-43.620304,2.848312
76,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Pasture\Pasture_547.jpg,5,Pasture,5,Pasture,0.9999908208847046,True,23.454407,-23.217527
77,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_1902.jpg,9,SeaLake,9,SeaLake,0.9999948740005493,True,-61.452885,-7.124439
78,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_1071.jpg,7,Residential,7,Residential,1.0,True,7.144974,56.029305
79,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_542.jpg,6,PermanentCrop,6,PermanentCrop,0.9998633861541748,True,0.82382065,2.7678802
80,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_1554.jpg,9,SeaLake,9,SeaLake,0.9944202303886414,True,-46.30046,-26.271744
81,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_27.jpg,7,Residential,7,Residential,1.0,True,8.241724,47.48029
82,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_630.jpg,9,SeaLake,9,SeaLake,0.999957799911499,True,-64.05315,-4.2230215
83,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_618.jpg,0,AnnualCrop,0,AnnualCrop,1.0,True,-13.056771,-35.257618
84,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_290.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9994331002235413,True,14.670867,15.569604
85,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\River\River_550.jpg,8,River,8,River,0.9998645782470703,True,11.41334,-50.329903
86,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_2626.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9999971389770508,True,31.951494,19.883554
87,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Highway\Highway_2174.jpg,3,Highway,3,Highway,0.9992915391921997,True,-26.856415,6.7869086
88,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_669.jpg,7,Residential,7,Residential,1.0,True,6.3620806,47.440144
89,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_450.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9995555281639099,True,30.842134,17.61548
90,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_2880.jpg,9,SeaLake,9,SeaLake,0.9999667406082153,True,-40.21608,-33.651745
91,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_2641.jpg,7,Residential,7,Residential,1.0,True,9.280937,55.60396
92,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_330.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9999728202819824,True,20.805191,15.407012
93,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_1411.jpg,0,AnnualCrop,0,AnnualCrop,1.0,True,-12.024319,-37.769135
94,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_1301.jpg,9,SeaLake,9,SeaLake,0.9999313354492188,True,-59.13734,-9.751695
95,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_1221.jpg,6,PermanentCrop,6,PermanentCrop,0.9999996423721313,True,-1.7901716,5.791597
96,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\River\River_840.jpg,8,River,8,River,1.0,True,17.404299,-58.26185
97,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Industrial\Industrial_283.jpg,4,Industrial,4,Industrial,0.8773897290229797,True,-16.396238,40.048534
98,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\River\River_542.jpg,8,River,8,River,0.9999959468841553,True,7.254718,-59.074547
99,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_2820.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.8445826768875122,True,15.765465,10.744048
100,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Pasture\Pasture_1481.jpg,5,Pasture,5,Pasture,0.5719789266586304,True,14.227402,-13.066002
101,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\River\River_1117.jpg,8,River,8,River,0.9999473094940186,True,10.44292,-53.137325
102,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_813.jpg,6,PermanentCrop,6,PermanentCrop,0.9414567947387695,True,4.874856,-5.0228705
103,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_730.jpg,7,Residential,7,Residential,1.0,True,10.661559,47.459766
104,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_363.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9964978098869324,True,16.485353,16.613754
105,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Industrial\Industrial_2331.jpg,4,Industrial,4,Industrial,0.9999889135360718,True,-22.182579,30.743042
106,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_47.jpg,9,SeaLake,9,SeaLake,0.9999810457229614,True,-52.71632,-17.352377
107,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_2368.jpg,7,Residential,7,Residential,0.9999996423721313,True,2.479551,45.840546
108,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_397.jpg,1,Forest,1,Forest,1.0,True,65.40407,-0.78778666
109,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_1996.jpg,9,SeaLake,9,SeaLake,0.9998037219047546,True,-66.98015,0.0330853
110,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_303.jpg,9,SeaLake,9,SeaLake,0.9990270137786865,True,-39.033585,-27.20724
111,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_1321.jpg,6,PermanentCrop,6,PermanentCrop,0.9999971389770508,True,-0.795793,3.6411784
112,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_2366.jpg,6,PermanentCrop,6,PermanentCrop,0.9955539107322693,True,11.880226,3.906568
113,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Industrial\Industrial_1754.jpg,4,Industrial,4,Industrial,0.9999958276748657,True,-29.756136,36.666733
114,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_428.jpg,6,PermanentCrop,6,PermanentCrop,0.9998044371604919,True,-5.9134674,3.380042
115,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_251.jpg,9,SeaLake,9,SeaLake,0.9999505281448364,True,-53.912865,-15.663926
116,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_1003.jpg,1,Forest,1,Forest,1.0,True,68.57312,-4.0558295
117,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_1595.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9999873638153076,True,24.297909,20.99467
