sample_index,path,true_label,true_class,predicted_label,predicted_class,confidence,correct,dim1,dim2
17,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_1387.jpg,9,SeaLake,9,SeaLake,0.997572124004364,True,10.540561,15.255478
18,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_1109.jpg,1,Forest,1,Forest,0.9999759197235107,True,20.424244,-2.1063244
19,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_799.jpg,0,AnnualCrop,0,AnnualCrop,0.8097173571586609,True,0.33379877,-5.465102
20,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_2030.jpg,0,AnnualCrop,0,AnnualCrop,0.9808441996574402,True,0.7773172,-6.216285
21,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_2697.jpg,9,SeaLake,9,SeaLake,0.9986382126808167,True,12.670689,15.377803
22,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_922.jpg,0,AnnualCrop,0,AnnualCrop,0.9999998807907104,True,-0.013445516,-8.286354
23,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_2337.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9997606873512268,True,9.855589,-5.950235
24,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Pasture\Pasture_18.jpg,5,Pasture,5,Pasture,0.9998809099197388,True,11.097523,-2.395377
25,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Industrial\Industrial_1837.jpg,4,Industrial,4,Industrial,0.9999427795410156,True,-6.1674747,6.3202186
26,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_376.jpg,9,SeaLake,9,SeaLake,0.9984972476959229,True,12.520018,15.212945
27,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_1129.jpg,7,Residential,7,Residential,1.0,True,-1.2059413,13.243065
28,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_2853.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9999747276306152,True,9.135276,-6.935159
29,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_1680.jpg,6,PermanentCrop,2,HerbaceousVegetation,0.6502541899681091,False,8.164346,-5.1674542
30,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_2920.jpg,7,Residential,7,Residential,0.9999997615814209,True,-1.1385127,12.319349
31,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_859.jpg,9,SeaLake,9,SeaLake,0.9833611845970154,True,10.403057,14.608996
32,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_2348.jpg,6,PermanentCrop,6,PermanentCrop,0.9990866184234619,True,5.819522,-2.6091914
33,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_1643.jpg,6,PermanentCrop,6,PermanentCrop,0.9983524084091187,True,4.9807706,-2.8116963
34,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_2229.jpg,1,Forest,1,Forest,0.9999995231628418,True,22.277193,-1.0854832
35,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\River\River_555.jpg,8,River,8,River,0.999995231628418,True,9.191012,7.533601
36,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Highway\Highway_1344.jpg,3,Highway,3,Highway,0.9999997615814209,True,-2.1174955,0.08802259
37,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Industrial\Industrial_1198.jpg,4,Industrial,4,Industrial,0.9999977350234985,True,-7.4988337,6.533984
38,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Pasture\Pasture_1196.jpg,5,Pasture,5,Pasture,0.542747437953949,True,0.726744,-6.027494
39,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Industrial\Industrial_2004.jpg,4,Industrial,4,Industrial,0.9999943971633911,True,-6.8941936,6.465436
40,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_2584.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9997928738594055,True,10.484251,-6.157397
41,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_2101.jpg,1,Forest,1,Forest,0.9999957084655762,True,20.87571,-1.9692057
42,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_565.jpg,0,AnnualCrop,0,AnnualCrop,0.9999994039535522,True,-0.21122271,-8.2191
43,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_2984.jpg,0,AnnualCrop,0,AnnualCrop,0.9992844462394714,True,0.16064627,-6.320581
44,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Highway\Highway_1130.jpg,3,Highway,3,Highway,0.9999997615814209,True,-2.1275282,0.26643327
45,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_2698.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9878845810890198,True,8.302717,-5.3735986
46,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_1045.jpg,1,Forest,1,Forest,0.9999986886978149,True,21.514273,-1.4027154
47,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_2979.jpg,9,SeaLake,9,SeaLake,0.999903678894043,True,11.229894,15.996976
48,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Highway\Highway_491.jpg,3,Highway,3,Highway,0.9999562501907349,True,-1.940983,1.8448483
49,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_832.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9891625642776489,True,10.104496,-5.671797
50,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_1.jpg,1,Forest,1,Forest,0.9999881982803345,True,21.149055,-1.8190036
51,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\River\River_651.jpg,8,River,8,River,0.5369521975517273,True,9.302112,4.894487
52,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_2833.jpg,0,AnnualCrop,0,AnnualCrop,0.9999576807022095,True,-0.3317518,-7.396195
53,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_478.jpg,7,Residential,4,Industrial,0.717657744884491,False,-5.4973316,6.640075
54,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_773.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.6112774610519409,True,8.795387,-5.166679
55,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_2516.jpg,0,AnnualCrop,0,AnnualCrop,0.9999313354492188,True,-0.014239838,-9.029657
56,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_396.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9937832355499268,True,9.32866,-5.2201786
57,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_2533.jpg,0,AnnualCrop,0,AnnualCrop,0.9952802658081055,True,0.21857111,-5.6134853
58,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_978.jpg,0,AnnualCrop,0,AnnualCrop,0.9999988079071045,True,0.11256754,-8.391119
59,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_2711.jpg,0,AnnualCrop,0,AnnualCrop,0.9953559637069702,True,0.51170653,-6.184786
60,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_1131.jpg,6,PermanentCrop,6,PermanentCrop,0.9977325201034546,True,5.862412,-2.661714
61,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Industrial\Industrial_1196.jpg,4,Industrial,4,Industrial,0.9986656904220581,True,-6.4672446,6.5546837
62,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\River\River_606.jpg,8,River,8,River,0.9940296411514282,True,9.102519,5.1288896
63,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_417.jpg,6,PermanentCrop,2,HerbaceousVegetation,0.905068576335907,False,8.050016,-5.140913
64,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Industrial\Industrial_1540.jpg,4,Industrial,4,Industrial,0.9996069073677063,True,-5.8850884,6.3788104
65,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_573.jpg,1,Forest,1,Forest,0.999998927116394,True,22.30538,-1.1269742
66,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_336.jpg,9,SeaLake,9,SeaLake,0.9998873472213745,True,10.779952,15.293016
67,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\River\River_1798.jpg,8,River,8,River,0.9994910955429077,True,9.254184,5.4741974
68,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_2426.jpg,9,SeaLake,9,SeaLake,0.9982933402061462,True,13.377114,15.195255
69,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_88.jpg,1,Forest,1,Forest,1.0,True,21.885235,-0.46121216
70,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_1323.jpg,1,Forest,1,Forest,0.9999996423721313,True,21.40379,-1.4217281
71,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_1936.jpg,9,SeaLake,9,SeaLake,0.997788667678833,True,12.302643,14.780082
72,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_397.jpg,7,Residential,7,Residential,0.9999960660934448,True,-1.474244,11.157912
73,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_1747.jpg,7,Residential,7,Residential,0.9999995231628418,True,-0.9141178,12.671123
74,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Pasture\Pasture_1033.jpg,5,Pasture,5,Pasture,0.9967771172523499,True,10.841275,-2.6584141
75,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Highway\Highway_1062.jpg,3,Highway,3,Highway,1.0,True,-2.350789,-0.44472474
76,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Pasture\Pasture_547.jpg,5,Pasture,5,Pasture,0.9925081133842468,True,10.741549,-2.708616
77,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_1902.jpg,9,SeaLake,9,SeaLake,0.9994630217552185,True,12.573168,15.186114
78,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_1071.jpg,7,Residential,7,Residential,0.9999996423721313,True,-1.2492867,12.223827
79,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_542.jpg,6,PermanentCrop,6,PermanentCrop,0.995599627494812,True,5.4786367,-2.9639456
80,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_1554.jpg,9,SeaLake,9,SeaLake,0.9963061809539795,True,10.285126,14.901371
81,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_27.jpg,7,Residential,7,Residential,0.9999992847442627,True,-2.0744538,10.872583
82,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_630.jpg,9,SeaLake,9,SeaLake,0.9999874830245972,True,11.72234,15.991522
83,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_618.jpg,0,AnnualCrop,0,AnnualCrop,0.9999370574951172,True,-0.12401445,-6.873685
84,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_290.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9999511241912842,True,8.971226,-6.592305
85,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\River\River_550.jpg,8,River,8,River,0.9997836947441101,True,9.054363,5.49386
86,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_2626.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9999912977218628,True,10.117465,-6.9642887
87,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Highway\Highway_2174.jpg,3,Highway,3,Highway,0.9993595480918884,True,-2.4790308,1.9059651
88,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_669.jpg,7,Residential,7,Residential,0.9999969005584717,True,-2.088111,10.819012
89,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_450.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9999898672103882,True,9.996007,-6.7109294
90,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_2880.jpg,9,SeaLake,9,SeaLake,0.9999979734420776,True,11.484579,15.963593
91,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_2641.jpg,7,Residential,7,Residential,1.0,True,-1.3893793,13.051633
92,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_330.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9992638230323792,True,8.936972,-5.806221
93,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_1411.jpg,0,AnnualCrop,0,AnnualCrop,0.9999977350234985,True,-0.121372685,-8.073877
94,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_1301.jpg,9,SeaLake,9,SeaLake,0.9976975321769714,True,10.258262,15.049843
95,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_1221.jpg,6,PermanentCrop,6,PermanentCrop,0.9821096658706665,True,5.275404,-3.1352456
96,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\River\River_840.jpg,8,River,8,River,1.0,True,9.600156,7.0651054
97,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Industrial\Industrial_283.jpg,4,Industrial,4,Industrial,0.9966769218444824,True,-5.655947,6.705909
98,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\River\River_542.jpg,8,River,8,River,0.999487042427063,True,8.79796,5.6361666
99,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_2820.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9962292313575745,True,8.469374,-5.413335
100,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Pasture\Pasture_1481.jpg,5,Pasture,5,Pasture,0.9058436751365662,True,10.632038,-2.850073
101,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\River\River_1117.jpg,8,River,8,River,0.9993560910224915,True,9.353164,5.249378
102,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_813.jpg,6,PermanentCrop,5,Pasture,0.8859745264053345,False,10.486243,-2.9456167
103,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_730.jpg,7,Residential,7,Residential,1.0,True,-1.6207227,12.120306
104,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_363.jpg,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9934344291687012,True,8.34142,-5.4455523
105,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Industrial\Industrial_2331.jpg,4,Industrial,4,Industrial,0.9999914169311523,True,-7.0850124,6.556825
106,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_47.jpg,9,SeaLake,9,SeaLake,0.9999998807907104,True,11.521904,16.063887
107,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_2368.jpg,7,Residential,7,Residential,1.0,True,-1.7033883,12.341339
108,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_397.jpg,1,Forest,1,Forest,0.9999967813491821,True,22.28491,-1.1446874
109,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_1996.jpg,9,SeaLake,9,SeaLake,0.9970928430557251,True,12.599701,14.964989
110,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_303.jpg,9,SeaLake,9,SeaLake,0.9880950450897217,True,10.529551,14.495311
111,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_1321.jpg,6,PermanentCrop,6,PermanentCrop,0.9987573623657227,True,5.042874,-2.7759
112,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_2366.jpg,6,PermanentCrop,6,PermanentCrop,0.9765022993087769,True,6.095246,-3.7189748
113,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Industrial\Industrial_1754.jpg,4,Industrial,4,Industrial,0.9999812841415405,True,-6.538543,6.37104
114,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_428.jpg,6,PermanentCrop,6,PermanentCrop,0.9988540410995483,True,4.9075627,-3.0116868
115,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_251.jpg,9,SeaLake,9,SeaLake,0.9968196153640747,True,12.67903,14.907369
116,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_1003.jpg,1,Forest,1,Forest,0.9999972581863403,True,21.20424,-1.514176
