path,true_label,predicted_label,true_class,predicted_class,confidence,correct,prob_AnnualCrop,prob_Forest,prob_HerbaceousVegetation,prob_Highway,prob_Industrial,prob_Pasture,prob_PermanentCrop,prob_Residential,prob_River,prob_SeaLake
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_1929.tif,2,2,HerbaceousVegetation,HerbaceousVegetation,0.9999243021011353,1,4.983007784176152e-08,4.0465270103595685e-06,0.9999243021011353,1.6611648945286106e-08,1.6686105830387987e-09,2.9177564897509e-07,7.118309440556914e-05,7.798902079692027e-10,2.7740593822045412e-08,1.7615371916690492e-07
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_1146.tif,9,9,SeaLake,SeaLake,0.999992847442627,1,1.514724999651662e-06,4.762647222378291e-06,4.1769663994273287e-07,1.3361052708660281e-08,3.5180676150048384e-08,9.437491144126398e-08,5.212493903172799e-08,1.1598795168765719e-07,1.882555409338238e-07,0.999992847442627
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_1805.tif,3,3,Highway,Highway,0.9989331364631653,1,4.356879071565345e-05,8.385762839679956e-07,0.00039121595909819007,0.9989331364631653,6.867045885883272e-05,1.1587499102461152e-05,0.0004283251764718443,5.381269511417486e-05,6.633899465668947e-05,2.5173285393975675e-06
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_947.tif,1,1,Forest,Forest,0.9992604851722717,1,8.004174212317139e-09,0.9992604851722717,4.293601250537904e-06,1.9120039951303625e-07,1.5990526680553785e-09,2.6933112167171203e-06,1.1009612777002076e-08,1.777192970564556e-08,0.0007187281735241413,1.3410882274911273e-05
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_2329.tif,3,3,Highway,Highway,0.9628456830978394,1,0.03587862104177475,3.2794801541058405e-07,0.00012298305227886885,0.9628456830978394,1.908802005345933e-05,1.7452173779020086e-05,5.610677180811763e-05,5.117251475894591e-06,0.0010139065561816096,4.06508770538494e-05
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_2057.tif,9,9,SeaLake,SeaLake,0.99989914894104,1,3.0770504963584244e-05,4.739482028526254e-05,6.596911134693073e-06,8.248100584751228e-07,1.0042596159109962e-06,3.133850668746163e-06,1.2376365248201182e-06,3.883086719724815e-06,6.097830009821337e-06,0.99989914894104
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_1674.tif,0,0,AnnualCrop,AnnualCrop,0.8173800706863403,1,0.8173800706863403,0.00013972986198496073,0.000987938605248928,0.014776771888136864,0.0009721199749037623,0.05440400168299675,0.0012341992696747184,0.0002172859967686236,0.1040312871336937,0.005856698844581842
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_1387.tif,9,9,SeaLake,SeaLake,0.9999639987945557,1,1.8763355910778046e-05,9.354451321996748e-06,3.7184745451668277e-06,1.9264744821612112e-07,4.083339888438786e-07,6.684977620352583e-07,7.225922900033765e-07,5.092913397675147e-07,1.7183634781758883e-06,0.9999639987945557
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_1109.tif,1,1,Forest,Forest,0.9972004890441895,1,9.910501148624462e-07,0.9972004890441895,0.0022260567639023066,9.806215530261397e-06,3.320606083434541e-07,4.613490455085412e-05,7.779765837767627e-06,1.3564853361458518e-05,6.175187445478514e-05,0.00043317070230841637
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_799.tif,0,0,AnnualCrop,AnnualCrop,0.8029090762138367,1,0.8029090762138367,0.0003398497065063566,0.006997969467192888,0.0018395244842395186,0.0005988623597659171,0.009574304334819317,0.00806113425642252,0.00023922066611703485,0.14776068925857544,0.02167927846312523
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_2030.tif,0,0,AnnualCrop,AnnualCrop,0.9752010107040405,1,0.9752010107040405,1.1404525821490097e-06,7.633204222656786e-05,0.0003686714044306427,0.012485899031162262,0.005720985122025013,0.005510642193257809,9.466296614846215e-05,0.0005179269937798381,2.285693699377589e-05
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_2697.tif,9,9,SeaLake,SeaLake,0.9999067783355713,1,3.0371700631803833e-05,4.39764917246066e-05,8.569804776925594e-06,4.946522835780343e-07,6.220942623258452e-07,3.264344059061841e-06,1.3514306829165434e-06,1.4799592236158787e-06,3.205962684660335e-06,0.9999067783355713
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_922.tif,0,0,AnnualCrop,AnnualCrop,0.998068630695343,1,0.998068630695343,1.082963763110456e-07,8.067914677667432e-06,3.502373874653131e-05,0.0006742638070136309,0.00016525712271686643,0.0008126471657305956,5.8217842706653755e-06,0.00022697256645187736,3.177992311975686e-06
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_2337.tif,2,2,HerbaceousVegetation,HerbaceousVegetation,0.9990857839584351,1,1.6881281226233114e-06,1.735604200803209e-05,0.9990857839584351,9.367084317091212e-07,3.1822960266936207e-08,7.814078344381414e-06,0.0008852261235006154,7.040464566898663e-08,1.7490131654085417e-07,8.051562758737418e-07
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_18.tif,5,5,Pasture,Pasture,0.9759718775749207,1,0.023543216288089752,1.0042723260994535e-05,8.613721547590103e-06,0.0003086971410084516,9.00195573194651e-06,0.9759718775749207,4.1279985453002155e-05,1.535597039037384e-05,5.73560937482398e-05,3.459075742284767e-05
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_1837.tif,4,4,Industrial,Industrial,0.9987426400184631,1,2.868210913220537e-08,3.0051467980740654e-09,8.102495485218242e-06,1.0712459470596514e-06,0.9987426400184631,2.0470947603712375e-08,4.761685886478517e-06,0.0012431791983544827,1.041861423800583e-07,9.659804334205546e-08
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_376.tif,9,9,SeaLake,SeaLake,0.9999585151672363,1,1.7972020941670053e-05,1.3064865015621763e-05,4.907905349682551e-06,2.932966367552581e-07,5.381704113460728e-07,8.472376293866546e-07,7.913082527011284e-07,9.234803428626037e-07,2.0872248569503427e-06,0.9999585151672363
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_1129.tif,7,7,Residential,Residential,0.9999998807907104,1,7.128999268083552e-14,3.735746995493609e-14,2.4041647578992853e-12,4.412011121029957e-12,1.326387888411773e-07,3.88843925320289e-14,2.144625033118075e-10,0.9999998807907104,2.6663777251672433e-14,4.407651815144936e-13
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_2853.tif,2,2,HerbaceousVegetation,HerbaceousVegetation,0.9954883456230164,1,6.427903372241417e-06,3.9333459426416084e-05,0.9954883456230164,5.167357448954135e-05,0.00034296850208193064,3.973228103859583e-06,0.004039673134684563,7.483391073037637e-06,1.0619917702570092e-05,9.597499229130335e-06
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1680.tif,6,6,PermanentCrop,PermanentCrop,0.9962702989578247,1,0.00021758714865427464,1.2982868611288723e-05,0.0014034281484782696,0.00014270326937548816,9.6183801360894e-05,0.0016540888464078307,0.9962702989578247,0.00013846253568772227,5.94033845118247e-05,4.798579539055936e-06
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_2920.tif,7,7,Residential,Residential,0.999885082244873,1,2.9167603088353644e-07,4.285894306121918e-08,9.027851046994328e-05,3.2272754424411687e-07,1.0931813449133188e-05,1.4931638148141246e-08,1.2881622751592658e-05,0.999885082244873,4.1182914856108255e-09,9.03147139297289e-08
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_859.tif,9,9,SeaLake,SeaLake,0.9997658133506775,1,0.00012864575546700507,1.7511587429908104e-05,1.5878010799497133e-06,1.8915616237791255e-06,6.836032184764917e-07,7.329605068662204e-06,1.438864956071484e-06,9.60641273195506e-07,7.422729686368257e-05,0.9997658133506775
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_2348.tif,6,6,PermanentCrop,PermanentCrop,0.9999845027923584,1,5.640525159833487e-06,1.7367801641299252e-10,1.1142276434839005e-08,1.90161335922312e-06,2.2839596169887955e-07,7.624282716278685e-06,0.9999845027923584,5.104802269784159e-08,5.191020235884025e-08,7.858395184578981e-11
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1643.tif,6,6,PermanentCrop,PermanentCrop,0.9691560864448547,1,0.0020847294945269823,0.0013059709453955293,0.0024151571560651064,0.0018503256142139435,0.001908117439597845,0.013539724983274937,0.9691560864448547,0.007244289852678776,0.0004026851383969188,9.284255065722391e-05
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_2229.tif,1,1,Forest,Forest,0.9948083758354187,1,1.3106669527473969e-08,0.9948083758354187,0.005045589525252581,1.5797297237440944e-05,1.02110293553892e-08,2.7055000373366056e-06,3.988181447311945e-07,1.512066489794961e-07,0.00012614316074177623,9.840259735938162e-07
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_555.tif,8,8,River,River,0.9998810291290283,1,3.736331927939318e-05,1.5348598836339988e-08,1.566211176395882e-05,5.2906132623320445e-05,1.66129353829092e-07,9.3381131591741e-06,2.1923733584117144e-06,1.0020745122574226e-08,0.9998810291290283,1.5219864053506171e-06
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_1344.tif,3,3,Highway,Highway,0.9962608218193054,1,3.6406738217920065e-05,7.707151894464914e-07,6.871213554404676e-05,0.9962608218193054,0.0002874951169360429,5.5847227486083284e-05,0.0016294537344947457,5.472068005474284e-05,0.0016018195310607553,3.865516191581264e-06
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_1198.tif,4,4,Industrial,Industrial,0.9999760389328003,1,1.1083569916081615e-05,6.854944389900197e-10,4.626836471288698e-06,1.0773009080367046e-06,0.9999760389328003,2.431829493332316e-08,5.901593794988003e-06,9.667293170423363e-07,1.875390296390833e-07,7.856302630671053e-08
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_1196.tif,5,0,Pasture,AnnualCrop,0.8009070158004761,0,0.8009070158004761,0.0008558933041058481,0.019570395350456238,0.0026352310087531805,0.0010954018216580153,0.14211641252040863,0.026189224794507027,0.00045282565406523645,0.00541027681902051,0.0007673060172237456
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_2004.tif,4,4,Industrial,Industrial,0.991907000541687,1,7.137769557630236e-07,7.996007411747996e-08,2.7193051209906116e-05,2.2287054889602587e-05,0.991907000541687,1.914990662044147e-06,8.31348224892281e-05,0.007956191897392273,7.220558018161682e-07,7.418496466016222e-07
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_2584.tif,2,2,HerbaceousVegetation,HerbaceousVegetation,0.9723560214042664,1,1.5103312762221321e-05,0.00037679399247281253,0.9723560214042664,6.637518708885182e-06,8.613059208073537e-07,0.026657357811927795,0.0005518670077435672,2.4762487100815633e-06,1.1030951100110542e-05,2.1941037630313076e-05
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_2101.tif,1,1,Forest,Forest,0.9005946516990662,1,3.006618669587624e-07,0.9005946516990662,0.000262043351540342,6.875062535982579e-05,6.003788399766563e-08,4.724230620922754e-06,3.462627091721515e-07,1.1586657819862012e-06,0.09900274872779846,6.516998837469146e-05
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_565.tif,0,0,AnnualCrop,AnnualCrop,0.9985315799713135,1,0.9985315799713135,4.017960719693292e-08,2.250314355478622e-05,4.7180510591715574e-05,7.601905235787854e-05,4.072127921972424e-05,0.0012453868985176086,1.6598974070802797e-06,3.369521436979994e-05,1.2592488474183483e-06
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_2984.tif,0,0,AnnualCrop,AnnualCrop,0.9902978539466858,1,0.9902978539466858,5.787584996141959e-06,0.0005506494198925793,8.532415085937828e-05,3.872388697345741e-05,0.005056212190538645,0.003888638922944665,1.1152405022585299e-05,3.6473011277848855e-05,2.9227452614577487e-05
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_1130.tif,3,3,Highway,Highway,0.925399661064148,1,6.538570596603677e-05,2.250994157293462e-06,8.935198275139555e-05,0.925399661064148,0.0696539580821991,8.22596630314365e-05,0.0007109810248948634,0.0007189403986558318,0.0032689101062715054,8.219500159611925e-06
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_2698.tif,2,2,HerbaceousVegetation,HerbaceousVegetation,0.9949091076850891,1,2.7951689844485372e-05,6.791047053411603e-05,0.9949091076850891,1.1868925867020153e-05,1.0714339623518754e-05,5.506050911208149e-06,0.004114934243261814,0.0007570117013528943,8.029235232243082e-07,9.422564471606165e-05
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_1045.tif,1,1,Forest,Forest,0.9994837045669556,1,3.1034407044217005e-08,0.9994837045669556,0.00019132712623104453,1.9691237866936717e-06,1.864760124092868e-09,2.9435135729727335e-05,7.966346515786427e-08,3.461687381189904e-09,0.0002874448546208441,5.845894975209376e-06
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\SeaLake\SeaLake_2979.tif,9,9,SeaLake,SeaLake,0.9999992847442627,1,4.6578531964769354e-07,1.0319062937469425e-07,5.459626972736942e-09,9.253309229961815e-10,1.4003227466474755e-09,3.6585821039381017e-09,1.2147155503683393e-09,9.653352561755923e-10,7.383146538586516e-08,0.9999992847442627
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Highway\Highway_491.tif,3,3,Highway,Highway,0.992508590221405,1,0.00012179931945865974,1.0794669833558146e-06,0.00012483596219681203,0.992508590221405,1.6973470337688923e-05,0.0001678908010944724,5.05270145367831e-05,2.0962877897545695e-05,0.006965377368032932,2.2057920432416722e-05
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_832.tif,2,2,HerbaceousVegetation,HerbaceousVegetation,0.9841280579566956,1,0.00048004710697568953,0.0010402128100395203,0.9841280579566956,7.956443732837215e-05,1.3516611033992376e-05,0.010472777299582958,0.002716967836022377,0.0003568395914044231,2.5033794372575358e-05,0.0006869911449030042
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_1.tif,1,1,Forest,Forest,0.9776645302772522,1,2.5663612177595496e-05,0.9776645302772522,0.0015717046335339546,0.00043867682688869536,9.403554940945469e-06,0.01928151585161686,0.00022038522001821548,2.4922037482610904e-05,0.0006597797037102282,0.00010343185567762703
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_651.tif,8,8,River,River,0.9997014403343201,1,8.197143324650824e-05,1.8628678333243442e-07,1.277660430787364e-05,4.928406633553095e-05,4.085069576831302e-06,3.309300836917828e-06,7.653770239812729e-07,4.4032077539668535e-07,0.9997014403343201,0.0001456291793147102
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_2833.tif,0,0,AnnualCrop,AnnualCrop,0.9939950108528137,1,0.9939950108528137,4.4211535765725785e-08,7.30328174540773e-05,1.2157715900684707e-05,0.00026406036340631545,2.76147729891818e-05,0.00537536945194006,9.735206276673125e-07,0.0002476634690538049,4.278828328097006e-06
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Residential\Residential_478.tif,7,7,Residential,Residential,0.7484279274940491,1,0.00015766019350849092,2.998844502144493e-05,0.01939390040934086,0.0018924068426713347,0.21913661062717438,4.8550322389928624e-05,0.010835093446075916,0.7484279274940491,1.2624710507225245e-05,6.517166912090033e-05
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_773.tif,2,2,HerbaceousVegetation,HerbaceousVegetation,0.9878968000411987,1,8.515336958225816e-06,1.934982492457493e-06,0.9878968000411987,0.00018137323786504567,3.328704406158067e-05,2.2317595949061797e-07,0.011861687526106834,3.469925786703243e-06,5.877644184693054e-07,1.2136275472585112e-05
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_2516.tif,0,0,AnnualCrop,AnnualCrop,0.9916744828224182,1,0.9916744828224182,2.8701533665298484e-06,2.2901665943209082e-05,9.177446918329224e-05,0.0003616449539549649,0.006981647573411465,0.0007231519557535648,1.31805636556237e-05,9.314745693700388e-05,3.532216578605585e-05
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_396.tif,2,2,HerbaceousVegetation,HerbaceousVegetation,0.996775209903717,1,5.243866689852439e-05,2.298490244356799e-06,0.996775209903717,0.0001661569986026734,1.4523538084176835e-05,5.2102163863310125e-06,0.0029533652123063803,1.5848822840780485e-06,2.042689266090747e-05,8.891931429388933e-06
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_2533.tif,0,6,AnnualCrop,PermanentCrop,0.8491780757904053,0,0.06462962180376053,2.3649803551961668e-05,0.07079732418060303,0.001181329833343625,0.01291092112660408,0.0007323346799239516,0.8491780757904053,0.00036455580266192555,0.00011343496589688584,6.875055987620726e-05
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_978.tif,0,0,AnnualCrop,AnnualCrop,0.901016891002655,1,0.901016891002655,0.00026675555272959173,0.0469483956694603,0.00176265649497509,0.00034965877421200275,0.03034752421081066,0.002832545433193445,0.00030991999665275216,0.004324132110923529,0.011841638013720512
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_2711.tif,0,0,AnnualCrop,AnnualCrop,0.9946755170822144,1,0.9946755170822144,4.629138459222304e-07,9.282647397412802e-07,3.737535371328704e-05,3.1311731163441436e-06,0.00013054825831204653,2.4437365937046707e-05,3.6561223737408e-07,0.00023905892157927155,0.004888289142400026
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1131.tif,6,6,PermanentCrop,PermanentCrop,0.7405689358711243,1,0.005127408541738987,2.8956817914149724e-05,0.24494506418704987,9.836951358010992e-05,0.008531020022928715,3.346751691424288e-05,0.7405689358711243,0.00043843520688824356,8.773148692853283e-06,0.00021964752522762865
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_1196.tif,4,4,Industrial,Industrial,0.9995618462562561,1,4.4302185415290296e-05,4.0050795746537915e-07,0.0001763953478075564,3.7361438444349915e-05,0.9995618462562561,1.9618380520114442e-06,7.728929631412029e-05,6.253463652683422e-05,2.130256689270027e-05,1.6611973478575237e-05
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\River\River_606.tif,8,8,River,River,0.996997594833374,1,6.91330133122392e-05,3.6415943327483546e-07,0.0003692382597364485,0.002522018738090992,5.16893987878575e-06,2.1712130546802655e-05,8.346348295162898e-06,6.676342536593438e-07,0.996997594833374,5.649544164043618e-06
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_417.tif,6,2,PermanentCrop,HerbaceousVegetation,0.8637733459472656,0,0.0009425061871297657,0.0025113753508776426,0.8637733459472656,0.0006606239476241171,0.0002621734165586531,0.00012475697440095246,0.009444914758205414,0.12152490019798279,6.673862662864849e-05,0.0006886617047712207
