path,true_label,predicted_label,true_class,predicted_class,confidence,correct,prob_AnnualCrop,prob_Forest,prob_HerbaceousVegetation,prob_Highway,prob_Industrial,prob_Pasture,prob_PermanentCrop,prob_Residential,prob_River,prob_SeaLake
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_1929.jpg,2,2,HerbaceousVegetation,HerbaceousVegetation,0.999778687953949,1,6.526556535391137e-05,2.433198460494168e-06,0.999778687953949,4.981557388816782e-09,1.3911021223833586e-09,2.2008367523085326e-05,0.0001297673734370619,3.3446892189203936e-07,2.8080048508627442e-08,1.3941681800133665e-06
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_1146.jpg,9,9,SeaLake,SeaLake,0.9999997615814209,1,2.2567425261854623e-08,1.8326561246340134e-07,4.604654157969179e-10,3.7027976240722182e-09,1.1729450744013548e-10,1.0113953945178888e-12,1.4956230156258632e-13,1.490733936293509e-08,1.2524532522206755e-09,0.9999997615814209
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Highway\Highway_1805.jpg,3,3,Highway,Highway,0.9999949932098389,1,6.591947582408608e-13,1.2503293891777748e-14,2.306970803625519e-13,0.9999949932098389,6.308421802714292e-07,4.4521301928316173e-14,9.083943991981813e-13,4.089317826583283e-06,3.257744651818939e-07,1.1021021872892334e-09
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_947.jpg,1,1,Forest,Forest,0.9611806273460388,1,7.190518226707354e-05,0.9611806273460388,0.03761116415262222,2.2363956304616295e-06,2.789216466680955e-07,0.001080570393241942,2.8577338525792584e-05,1.0734089528341428e-06,7.736784937151242e-07,2.2849859306006692e-05
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Highway\Highway_2329.jpg,3,3,Highway,Highway,0.9999877214431763,1,4.6502896111633163e-07,1.9620877145243298e-10,2.6564064836698265e-10,0.9999877214431763,1.1579808223416421e-08,5.366505503867636e-11,9.864217732566405e-13,1.2867061194299367e-08,1.1503186215122696e-05,3.3180191394421854e-07
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_2057.jpg,9,9,SeaLake,SeaLake,0.9999994039535522,1,6.053469547850909e-08,5.153061124474334e-07,1.6725733686939748e-08,6.046704470463737e-09,1.930762771884531e-10,3.008424672573673e-12,9.755977492878487e-13,2.8624359771356467e-08,1.5732778968491345e-10,0.9999994039535522
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_1674.jpg,0,0,AnnualCrop,AnnualCrop,0.9999955892562866,1,0.9999955892562866,1.3075261706685382e-10,8.503875381649095e-10,1.1394891998861567e-06,5.694585691884413e-09,1.5062292524348209e-09,7.954434977364144e-08,2.69511879480433e-09,3.1368949748866726e-06,1.1339777117314043e-08
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_1387.jpg,9,9,SeaLake,SeaLake,1.0,1,1.2447001651594292e-08,7.379909572335919e-09,8.933250189926967e-13,3.9435447962699044e-11,1.990889744729607e-11,4.127544833698593e-11,4.216294695091248e-16,9.475498163880047e-10,9.689916924404685e-11,1.0
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_1109.jpg,1,9,Forest,SeaLake,0.7863783240318298,0,0.00041092277388088405,0.2132091522216797,2.757153083621233e-07,8.734156722312036e-07,9.626787367267298e-09,2.2187647630289575e-07,2.355864126002416e-08,2.78138372777903e-07,8.645050542099852e-08,0.7863783240318298
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_799.jpg,0,0,AnnualCrop,AnnualCrop,0.9570664763450623,1,0.9570664763450623,1.0108957212651148e-05,6.207174010341987e-05,9.307685104431584e-06,9.171675969810167e-07,7.937332702567801e-05,0.0029980603139847517,4.816342880076263e-07,0.03975600376725197,1.7168616977869533e-05
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_2030.jpg,0,0,AnnualCrop,AnnualCrop,0.956590473651886,1,0.956590473651886,0.04097432270646095,1.2722477549687028e-05,0.00016835822316352278,8.623833309684414e-06,0.00035648097400553524,0.001546738320030272,8.552283503604485e-08,0.0002466983860358596,9.542240877635777e-05
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_2697.jpg,9,9,SeaLake,SeaLake,1.0,1,1.40516642765931e-09,3.024846595423014e-09,2.4809272691772577e-11,1.2080942912717774e-09,2.969621076820417e-11,1.0662506644211651e-14,1.035817109439497e-15,1.650589886992293e-08,2.2985048586665613e-10,1.0
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_922.jpg,0,0,AnnualCrop,AnnualCrop,0.9998960494995117,1,0.9998960494995117,5.607936515161782e-08,3.3196452253747566e-09,5.747008617618121e-05,1.7801822593810357e-07,3.349239463545928e-08,1.7950806068256497e-05,2.1607017564040376e-10,2.830191806424409e-05,1.1042139647088334e-07
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_2337.jpg,2,2,HerbaceousVegetation,HerbaceousVegetation,0.9979175925254822,1,0.0017190297367051244,7.12298458438454e-07,0.9979175925254822,5.0829243036787375e-08,3.659164748981425e-09,2.866672957679839e-06,0.0003581913188099861,2.9113982691342244e-07,1.7187737455515162e-07,1.2592116718224133e-06
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Pasture\Pasture_18.jpg,5,5,Pasture,Pasture,0.9999779462814331,1,3.7041510836388625e-07,2.5686674121061515e-07,1.6081299486492284e-11,2.6281460563382097e-08,4.6007261889080553e-10,0.9999779462814331,3.2679772776766924e-10,8.487121228029082e-09,3.5059815672866534e-06,1.7892794858198613e-05
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Industrial\Industrial_1837.jpg,4,4,Industrial,Industrial,0.9715653657913208,1,6.081138053559698e-06,6.979892077652039e-07,0.012859339825809002,9.619161573937163e-05,0.9715653657913208,5.850543161045607e-08,7.915276364656165e-05,0.015384451486170292,1.337090111519501e-06,7.37655727789388e-06
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_376.jpg,9,9,SeaLake,SeaLake,1.0,1,1.9847890692092918e-11,1.1386847714733861e-10,9.136722818213136e-14,8.364905434987691e-10,8.267663463568109e-12,5.924642756230638e-17,1.6431432084337643e-18,7.70718955322991e-09,1.1046325659735956e-10,1.0
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_1129.jpg,7,7,Residential,Residential,1.0,1,1.8623022568498016e-10,6.668412566926407e-13,3.053825858856385e-09,1.198339205643606e-08,4.804935893609752e-10,1.0767178952426838e-15,5.647776083611555e-12,1.0,3.39107734947941e-11,3.957301066698227e-12
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_2853.jpg,2,2,HerbaceousVegetation,HerbaceousVegetation,0.9999252557754517,1,4.9403979573980905e-08,1.1904144230356906e-06,0.9999252557754517,1.4258541796152713e-06,4.137390533287544e-06,2.3368768253817507e-08,5.8130095567321405e-05,9.149896868621e-06,2.6485218995730975e-07,3.3678972499728843e-07
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_1680.jpg,6,6,PermanentCrop,PermanentCrop,0.9931471943855286,1,2.768863168967073e-06,2.401890952796748e-08,0.00684875575825572,3.2592243570661594e-08,1.1636909214018942e-09,1.1670612920511303e-08,0.9931471943855286,1.13720420813479e-06,8.292895259387478e-09,6.823367981745321e-10
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_2920.jpg,7,7,Residential,Residential,0.7606576085090637,1,5.3621013648808e-05,1.1012683899025433e-05,0.23542171716690063,0.002795084845274687,0.0007670607883483171,1.536738864160725e-06,0.00026342482306063175,0.7606576085090637,2.6503448680159636e-05,2.4672087874932913e-06
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_859.jpg,9,9,SeaLake,SeaLake,0.8457515835762024,1,0.12867599725723267,0.0015633241273462772,0.019886359572410583,1.0490847671462689e-05,4.47147840532125e-06,0.0029157050885260105,0.0010948559502139688,1.7606569599593058e-05,7.97354950918816e-05,0.8457515835762024
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_2348.jpg,6,6,PermanentCrop,PermanentCrop,0.9811846613883972,1,0.00028842492611147463,2.7336184302839683e-06,0.0072700753808021545,0.009506657719612122,0.0010049159172922373,9.585403404344106e-07,0.9811846613883972,0.000729102292098105,1.1543392247403972e-05,9.864169214779395e-07
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_1643.jpg,6,6,PermanentCrop,PermanentCrop,0.9987744688987732,1,5.181752626981506e-08,2.244623686920022e-07,1.6332181985490024e-05,2.594444595160894e-05,5.512331995305431e-07,4.725618509837659e-06,0.9987744688987732,0.0011706079822033644,7.052569344523363e-06,1.937653770767156e-08
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_2229.jpg,1,1,Forest,Forest,0.9997304081916809,1,6.0991529608145356e-05,0.9997304081916809,3.9621842006454244e-05,6.364992259477731e-06,9.875808473225334e-07,1.9136741684633307e-06,3.810727321251761e-06,5.188513569009956e-06,0.0001247968029929325,2.5997254851972684e-05
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\River\River_555.jpg,8,8,River,River,0.9914184808731079,1,0.008393028751015663,5.3925536036558697e-08,7.545304825384846e-09,0.00010640139953466132,8.465037240057427e-07,8.060773097895435e-07,2.9447302949847654e-05,1.8322464256925741e-06,0.9914184808731079,4.916862235404551e-05
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Highway\Highway_1344.jpg,3,3,Highway,Highway,0.999985933303833,1,8.017544246285979e-07,2.8600111168231024e-09,1.4273256283559022e-06,0.999985933303833,2.842376716216677e-06,1.7671750640602113e-07,1.1868647789015085e-06,1.931534598043072e-06,5.762670753028942e-06,1.0546854944948336e-08
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Industrial\Industrial_1198.jpg,4,4,Industrial,Industrial,0.999981164932251,1,1.6108894773658733e-10,2.133698079331836e-11,4.691950383772792e-09,1.6427753507741727e-05,0.999981164932251,4.862312809328362e-12,1.2892076295401012e-09,2.3893658180895727e-06,4.245199303198888e-09,3.0875089152004875e-09
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Pasture\Pasture_1196.jpg,5,5,Pasture,Pasture,0.8282994627952576,1,0.11847341805696487,2.7034191589336842e-05,0.0026580647099763155,2.3950337890710216e-06,6.311355349453152e-08,0.8282994627952576,0.04997941106557846,0.0002578264393378049,0.00030156938009895384,7.053120611999475e-07
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Industrial\Industrial_2004.jpg,4,4,Industrial,Industrial,0.9993284940719604,1,1.4153951042317203e-06,2.3197969767352333e-08,0.0002737333416007459,2.1202397419983754e-06,0.9993284940719604,1.2596973464340522e-10,2.6332083962188335e-06,0.00039144023321568966,1.6810588476801058e-08,1.2239316049544868e-07
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_2584.jpg,2,2,HerbaceousVegetation,HerbaceousVegetation,0.9961572289466858,1,8.531710449233287e-08,2.1307562292349758e-06,0.9961572289466858,9.890260832534636e-11,1.2358777196075366e-11,0.0038404108490794897,1.4894516198182828e-07,3.562303163562319e-08,1.0618764756387122e-09,7.765987675156794e-08
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_2101.jpg,1,1,Forest,Forest,0.998816728591919,1,0.00027722265804186463,0.998816728591919,2.6242807962262304e-06,7.0320070335583296e-06,4.0148276525542315e-07,2.083023218801827e-06,4.8468237423549e-08,1.709508836711393e-07,1.031724991662486e-06,0.0008929126197472215
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_565.jpg,0,0,AnnualCrop,AnnualCrop,0.9999737739562988,1,0.9999737739562988,6.702034760497355e-11,4.248205343060363e-09,9.567643246555235e-06,3.51326479020031e-09,3.8557174120157356e-10,4.229031674185535e-06,7.875709862048552e-09,1.249801971425768e-05,8.14617595601419e-10
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_2984.jpg,0,0,AnnualCrop,AnnualCrop,0.9983966946601868,1,0.9983966946601868,1.2893740120034636e-07,1.2451549991965294e-05,1.3466025166053441e-06,5.105236677849234e-09,2.0489234884735197e-05,0.0015650448622182012,4.805479036917859e-08,3.815761374426074e-06,2.9351555852485944e-08
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Highway\Highway_1130.jpg,3,3,Highway,Highway,0.9817467927932739,1,2.3498301743529737e-05,3.1655826404630716e-08,2.117767508025281e-06,0.9817467927932739,0.017918597906827927,8.83306938703754e-07,0.00013615391799248755,6.462390501837945e-06,0.00016509935085196048,4.0882571283873403e-07
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_2698.jpg,2,2,HerbaceousVegetation,HerbaceousVegetation,0.972377359867096,1,5.878892261534929e-05,1.829057055147132e-06,0.972377359867096,1.1970159619068e-07,2.2605932681329932e-09,7.362416909018066e-06,0.027553895488381386,5.908101456952863e-07,1.4989478547278168e-09,9.160547875808334e-09
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_1045.jpg,1,1,Forest,Forest,0.9787178039550781,1,1.3827050679537933e-05,0.9787178039550781,6.56973134027794e-06,2.210542646707836e-07,5.369096811591589e-07,0.02124059945344925,7.380417059721367e-07,2.120042609021766e-06,1.258563315786887e-06,1.6282197975669987e-05
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\SeaLake\SeaLake_2979.jpg,9,9,SeaLake,SeaLake,0.9999969005584717,1,2.792478198898607e-06,1.1005614197756586e-07,1.5257460006523615e-07,5.1835820080725625e-09,6.961193288468337e-10,7.493444087458556e-09,2.070642546314616e-10,9.393113842293133e-09,1.0276587580904106e-08,0.9999969005584717
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Highway\Highway_491.jpg,3,3,Highway,Highway,0.9987431168556213,1,2.650168653417495e-07,1.5565981836829224e-10,1.4264084358117657e-10,0.9987431168556213,1.118105592468055e-05,7.630654295098793e-07,1.2199548393709847e-07,2.048838041446288e-06,0.0012424146989360452,1.2882883027032221e-07
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_832.jpg,2,2,HerbaceousVegetation,HerbaceousVegetation,0.9945106506347656,1,3.124096963347256e-07,6.568365279235877e-06,0.9945106506347656,9.197317386855364e-12,1.077314845947426e-13,0.005482394248247147,5.5766231632503604e-09,2.0942323430972465e-08,1.026622745148309e-10,1.979616648384308e-08
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Forest\Forest_1.jpg,1,1,Forest,Forest,0.9999021291732788,1,5.7904006098397076e-05,0.9999021291732788,3.916096375178313e-06,2.384213928507961e-07,1.144387127283153e-07,2.2101850845501758e-05,6.185666734381812e-07,5.735282115892915e-07,2.5162980819004588e-06,9.873573617369402e-06
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\River\River_651.jpg,8,8,River,River,0.9986868500709534,1,0.0012316955253481865,3.503607501897932e-07,5.49546200545592e-07,2.431887151033152e-05,8.841550425131572e-08,7.862593065510737e-08,4.339352983606659e-07,1.0643298686829894e-08,0.9986868500709534,5.545646126847714e-05
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_2833.jpg,0,0,AnnualCrop,AnnualCrop,0.9994231462478638,1,0.9994231462478638,3.9989137690099597e-07,2.8866152206319384e-05,8.093908945738804e-06,1.3390980711847078e-05,1.2148269945555512e-08,0.0005249092355370522,7.617074260224399e-08,7.277776035152783e-07,4.826633812626824e-07
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Residential\Residential_478.jpg,7,7,Residential,Residential,0.995424211025238,1,3.898048817063682e-06,1.4370040446465282e-07,0.000229849640163593,5.166992650629254e-06,0.004333042073994875,2.4302934775732865e-07,1.787250994311762e-06,0.995424211025238,8.480220685669337e-07,8.356657303920656e-07
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_773.jpg,2,2,HerbaceousVegetation,HerbaceousVegetation,0.9919264316558838,1,0.000227665645070374,2.784439629976987e-06,0.9919264316558838,0.00724681094288826,5.325037272996269e-05,7.266647372716761e-08,0.000500624708365649,7.558367087767692e-06,3.358420872245915e-05,1.1537928230609396e-06
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_2516.jpg,0,0,AnnualCrop,AnnualCrop,0.9989822506904602,1,0.9989822506904602,1.0451848453385537e-07,1.5436942248925334e-06,1.6480673821206437e-06,4.705925249481879e-08,5.305440026859287e-06,0.0010074017336592078,5.678606029846378e-08,1.5324906144087436e-06,1.6177892803170835e-07
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\HerbaceousVegetation\HerbaceousVegetation_396.jpg,2,2,HerbaceousVegetation,HerbaceousVegetation,0.9704369902610779,1,0.008266338147222996,7.608719170093536e-05,0.9704369902610779,0.0004935937467962503,1.884698576759547e-05,4.490621722652577e-05,0.0194377601146698,0.00014303784701041877,0.0005036505172029138,0.0005787378759123385
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_2533.jpg,0,2,AnnualCrop,HerbaceousVegetation,0.6115484833717346,0,0.3848339021205902,4.197066300548613e-05,0.6115484833717346,2.5681903935037553e-05,2.1549610664806096e-06,0.00023517613590229303,0.0032519663218408823,3.4810400393325835e-05,1.7953608448806335e-06,2.4148750526364893e-05
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_978.jpg,0,0,AnnualCrop,AnnualCrop,0.9909799695014954,1,0.9909799695014954,4.9522746849106625e-05,0.0073823388665914536,5.405091997090494e-06,1.86745367614094e-07,9.898930329654831e-06,0.0015221856301650405,2.1489913137884287e-07,1.4524094922307995e-06,4.8774458264233544e-05
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\AnnualCrop\AnnualCrop_2711.jpg,0,0,AnnualCrop,AnnualCrop,0.9629561901092529,1,0.9629561901092529,5.985537063679658e-05,7.738063141005114e-05,1.2540679108496988e-06,1.0894190154431271e-06,0.010962016880512238,2.57211195275886e-05,4.214963382764836e-07,0.00015431022620759904,0.025761717930436134
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_1131.jpg,6,6,PermanentCrop,PermanentCrop,0.70323646068573,1,0.07447748631238937,9.914035763358697e-05,0.22203588485717773,7.90458798292093e-05,7.502560947614256e-06,2.5653177999629406e-06,0.70323646068573,5.9401812904980034e-05,2.3261318347067572e-06,1.8814276359080395e-07
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\Industrial\Industrial_1196.jpg,4,4,Industrial,Industrial,0.9990330934524536,1,2.4730570657993667e-06,2.6392797281005187e-08,0.0008973038056865335,3.872894012602046e-05,0.9990330934524536,5.86922288547953e-10,6.116877557360567e-06,2.1764511984656565e-05,1.5554053334199125e-07,3.575991058824002e-07
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\River\River_606.jpg,8,8,River,River,0.5644986033439636,1,0.1827583611011505,2.1106204428633646e-07,1.667875615396497e-08,0.24612146615982056,1.063280342350481e-05,0.00022650553728453815,0.006365516223013401,4.968626853951719e-06,0.5644986033439636,1.373224858980393e-05
C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\rgb\PermanentCrop\PermanentCrop_417.jpg,6,2,PermanentCrop,HerbaceousVegetation,0.9318862557411194,0,0.00011013967741746455,2.1390660549513996e-05,0.9318862557411194,7.882437785156071e-05,5.689187219104497e-07,2.7718726869352395e-06,0.06767588108778,0.00020183698507025838,2.1758556613349356e-05,6.133476517788949e-07
