experiment_id,sample_index,path,true_label,true_class,predicted_label,predicted_class,confidence,correct,target_class,target_class_name,band_rank,band_name,attribution_score
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,1,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_926.tif,4,Industrial,4,Industrial,0.9992198944091797,True,4,Industrial,7,B6,-0.0002263188362121582
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,1,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_926.tif,4,Industrial,4,Industrial,0.9992198944091797,True,4,Industrial,8,B12,-0.00023347139358520508
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,1,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_926.tif,4,Industrial,4,Industrial,0.9992198944091797,True,4,Industrial,9,B8,-0.0005618929862976074
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,1,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_926.tif,4,Industrial,4,Industrial,0.9992198944091797,True,4,Industrial,10,B11,-0.0006699562072753906
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,2,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_705.tif,0,AnnualCrop,0,AnnualCrop,0.9761533737182617,True,0,AnnualCrop,1,B3,0.05051356554031372
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,2,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_705.tif,0,AnnualCrop,0,AnnualCrop,0.9761533737182617,True,0,AnnualCrop,2,B6,0.00974804162979126
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,2,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_705.tif,0,AnnualCrop,0,AnnualCrop,0.9761533737182617,True,0,AnnualCrop,3,B5,0.0027191638946533203
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,2,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_705.tif,0,AnnualCrop,0,AnnualCrop,0.9761533737182617,True,0,AnnualCrop,4,B2,0.0025345683097839355
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,2,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_705.tif,0,AnnualCrop,0,AnnualCrop,0.9761533737182617,True,0,AnnualCrop,5,B8A,0.0019812583923339844
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,2,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_705.tif,0,AnnualCrop,0,AnnualCrop,0.9761533737182617,True,0,AnnualCrop,6,B12,0.0015972256660461426
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,2,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_705.tif,0,AnnualCrop,0,AnnualCrop,0.9761533737182617,True,0,AnnualCrop,7,B8,2.9981136322021484e-05
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,2,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_705.tif,0,AnnualCrop,0,AnnualCrop,0.9761533737182617,True,0,AnnualCrop,8,B7,-0.0017359256744384766
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,2,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_705.tif,0,AnnualCrop,0,AnnualCrop,0.9761533737182617,True,0,AnnualCrop,9,B11,-0.0038837194442749023
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,2,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\AnnualCrop\AnnualCrop_705.tif,0,AnnualCrop,0,AnnualCrop,0.9761533737182617,True,0,AnnualCrop,10,B4,-0.02008950710296631
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,3,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_2954.tif,1,Forest,1,Forest,0.9985663294792175,True,1,Forest,1,B4,0.3131459355354309
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,3,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_2954.tif,1,Forest,1,Forest,0.9985663294792175,True,1,Forest,2,B2,0.020541846752166748
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,3,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_2954.tif,1,Forest,1,Forest,0.9985663294792175,True,1,Forest,3,B3,0.01829075813293457
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,3,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_2954.tif,1,Forest,1,Forest,0.9985663294792175,True,1,Forest,4,B8A,0.0007301568984985352
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,3,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_2954.tif,1,Forest,1,Forest,0.9985663294792175,True,1,Forest,5,B8,0.000391542911529541
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,3,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_2954.tif,1,Forest,1,Forest,0.9985663294792175,True,1,Forest,6,B6,-0.00035941600799560547
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,3,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_2954.tif,1,Forest,1,Forest,0.9985663294792175,True,1,Forest,7,B5,-0.00048613548278808594
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,3,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_2954.tif,1,Forest,1,Forest,0.9985663294792175,True,1,Forest,8,B12,-0.0005383491516113281
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,3,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_2954.tif,1,Forest,1,Forest,0.9985663294792175,True,1,Forest,9,B7,-0.0007469058036804199
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,3,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Forest\Forest_2954.tif,1,Forest,1,Forest,0.9985663294792175,True,1,Forest,10,B11,-0.000826418399810791
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,4,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_70.tif,4,Industrial,4,Industrial,0.9999783039093018,True,4,Industrial,1,B3,0.9983975682407618
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,4,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_70.tif,4,Industrial,4,Industrial,0.9999783039093018,True,4,Industrial,2,B4,0.838089644908905
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,4,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_70.tif,4,Industrial,4,Industrial,0.9999783039093018,True,4,Industrial,3,B2,0.16231638193130493
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,4,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_70.tif,4,Industrial,4,Industrial,0.9999783039093018,True,4,Industrial,4,B11,7.367134094238281e-05
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,4,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_70.tif,4,Industrial,4,Industrial,0.9999783039093018,True,4,Industrial,5,B8,6.759166717529297e-05
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,4,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_70.tif,4,Industrial,4,Industrial,0.9999783039093018,True,4,Industrial,6,B12,3.135204315185547e-05
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,4,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_70.tif,4,Industrial,4,Industrial,0.9999783039093018,True,4,Industrial,7,B7,2.2649765014648438e-05
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,4,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_70.tif,4,Industrial,4,Industrial,0.9999783039093018,True,4,Industrial,8,B5,1.3589859008789062e-05
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,4,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_70.tif,4,Industrial,4,Industrial,0.9999783039093018,True,4,Industrial,9,B8A,3.337860107421875e-06
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,4,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Industrial\Industrial_70.tif,4,Industrial,4,Industrial,0.9999783039093018,True,4,Industrial,10,B6,-5.7220458984375e-06
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,5,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1176.tif,6,PermanentCrop,6,PermanentCrop,0.9991338849067688,True,6,PermanentCrop,1,B3,0.9871988417580724
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,5,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1176.tif,6,PermanentCrop,6,PermanentCrop,0.9991338849067688,True,6,PermanentCrop,2,B2,0.6715355515480042
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,5,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1176.tif,6,PermanentCrop,6,PermanentCrop,0.9991338849067688,True,6,PermanentCrop,3,B4,0.010862112045288086
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,5,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1176.tif,6,PermanentCrop,6,PermanentCrop,0.9991338849067688,True,6,PermanentCrop,4,B8A,0.0005803108215332031
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,5,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1176.tif,6,PermanentCrop,6,PermanentCrop,0.9991338849067688,True,6,PermanentCrop,5,B5,0.00040280818939208984
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,5,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1176.tif,6,PermanentCrop,6,PermanentCrop,0.9991338849067688,True,6,PermanentCrop,6,B11,0.00038760900497436523
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,5,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1176.tif,6,PermanentCrop,6,PermanentCrop,0.9991338849067688,True,6,PermanentCrop,7,B8,6.687641143798828e-05
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,5,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1176.tif,6,PermanentCrop,6,PermanentCrop,0.9991338849067688,True,6,PermanentCrop,8,B7,1.609325408935547e-05
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,5,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1176.tif,6,PermanentCrop,6,PermanentCrop,0.9991338849067688,True,6,PermanentCrop,9,B12,-3.2007694244384766e-05
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,5,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\PermanentCrop\PermanentCrop_1176.tif,6,PermanentCrop,6,PermanentCrop,0.9991338849067688,True,6,PermanentCrop,10,B6,-0.00012111663818359375
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,6,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_2302.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9991562366485596,True,2,HerbaceousVegetation,1,B3,0.9689045697450638
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,6,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_2302.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9991562366485596,True,2,HerbaceousVegetation,2,B2,0.12421923875808716
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,6,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_2302.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9991562366485596,True,2,HerbaceousVegetation,3,B4,0.03520965576171875
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,6,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_2302.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9991562366485596,True,2,HerbaceousVegetation,4,B11,0.0035995841026306152
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,6,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_2302.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9991562366485596,True,2,HerbaceousVegetation,5,B5,0.0020617246627807617
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,6,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_2302.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9991562366485596,True,2,HerbaceousVegetation,6,B8,0.0006126165390014648
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,6,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_2302.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9991562366485596,True,2,HerbaceousVegetation,7,B7,0.0005902647972106934
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,6,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_2302.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9991562366485596,True,2,HerbaceousVegetation,8,B12,0.00036603212356567383
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,6,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_2302.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9991562366485596,True,2,HerbaceousVegetation,9,B6,3.844499588012695e-05
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,6,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\HerbaceousVegetation\HerbaceousVegetation_2302.tif,2,HerbaceousVegetation,2,HerbaceousVegetation,0.9991562366485596,True,2,HerbaceousVegetation,10,B8A,-0.00025725364685058594
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,7,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_683.tif,5,Pasture,5,Pasture,0.9916951060295105,True,5,Pasture,1,B3,0.378243088722229
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,7,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_683.tif,5,Pasture,5,Pasture,0.9916951060295105,True,5,Pasture,2,B4,0.30219775438308716
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,7,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_683.tif,5,Pasture,5,Pasture,0.9916951060295105,True,5,Pasture,3,B2,0.05142587423324585
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,7,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_683.tif,5,Pasture,5,Pasture,0.9916951060295105,True,5,Pasture,4,B8,0.013001501560211182
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,7,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_683.tif,5,Pasture,5,Pasture,0.9916951060295105,True,5,Pasture,5,B6,0.003983736038208008
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,7,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_683.tif,5,Pasture,5,Pasture,0.9916951060295105,True,5,Pasture,6,B12,0.0020085573196411133
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,7,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_683.tif,5,Pasture,5,Pasture,0.9916951060295105,True,5,Pasture,7,B7,0.001980900764465332
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,7,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_683.tif,5,Pasture,5,Pasture,0.9916951060295105,True,5,Pasture,8,B8A,0.0011217594146728516
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,7,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_683.tif,5,Pasture,5,Pasture,0.9916951060295105,True,5,Pasture,9,B11,-0.0023818612098693848
v4_ablation_rgb_rededge_nir_swir_resnet18_pretrained_adapted_seed42,7,C:\Users\DELL Precision 5550\Documents\GitHub\Terrasight-Eurosat-RGB-vs-Multispectral\data\raw\multispectral\Pasture\Pasture_683.tif,5,Pasture,5,Pasture,0.9916951060295105,True,5,Pasture,10,B5,-0.003903806209564209
